,Date,Open,High,Low,Close,Adj Close,Volume
7756,2011-09-09,54.847141,55.14285699999999,53.574287,53.925713,36.112041,141203300.0
7757,2011-09-12,53.285713,54.41143,53.128570999999994,54.277142000000005,36.347378000000006,116958100.0
7758,2011-09-13,54.591427,55.172855000000006,54.32143000000001,54.945713,36.795097,110140100.0
7759,2011-09-14,55.28856999999999,56.029999,55.10856999999999,55.614284999999995,37.242816999999995,133681100.0
7760,2011-09-15,55.91857099999999,56.237143999999994,55.700001,56.137142000000004,37.592957,104454700.0
7761,2011-09-16,56.505714000000005,57.214287,56.432857999999996,57.214287,38.314285,174628300.0
7762,2011-09-19,56.714287,59.032856,56.457142000000005,58.804287,39.379047,205965200.0
7763,2011-09-20,59.32143000000001,60.408573,58.741428000000006,59.064285,39.553158,193938500.0
7764,2011-09-21,59.94857,60.22714200000001,58.85714300000001,58.877143999999994,39.427834000000004,151494000.0
7765,2011-09-22,57.290001000000004,58.545715,56.671429,57.402859,38.440563,242120200.0
7766,2011-09-23,57.182857999999996,58.105713,57.121429000000006,57.757141000000004,38.677807,136569300.0
7767,2011-09-26,57.122856000000006,57.71143000000001,55.900002,57.595715000000006,38.569702,203219100.0
7768,2011-09-27,58.389998999999996,58.464287,56.865715,57.037144,38.195656,158124400.0
7769,2011-09-28,57.169998,57.67714300000001,56.644287,56.715714,37.980404,107409400.0
7770,2011-09-29,57.417141,57.458572,55.172855000000006,55.795715,37.364315000000005,162771700.0
7771,2011-09-30,55.302856000000006,55.555714,54.454285,54.474284999999995,36.479411999999996,136910200.0
7772,2011-10-03,54.33857,54.662856999999995,53.310001,53.514286,35.836529,167274800.0
7773,2011-10-04,53.509997999999996,54.542857999999995,50.605713,53.214287,35.635632,308419300.0
7774,2011-10-05,52.55143,54.259997999999996,51.471428,54.035713,36.185707,196617400.0
7775,2011-10-06,53.332859,54.968571,53.114284999999995,53.91,36.101513,203145600.0
7776,2011-10-07,53.682857999999996,53.962856,52.64143000000001,52.828571,35.377331,133864500.0
7777,2011-10-10,54.155716000000005,55.544284999999995,54.029999,55.544284999999995,37.195938,110628700.0
7778,2011-10-11,56.08142900000001,57.597141,55.92856999999999,57.184284,38.294185999999996,151421900.0
7779,2011-10-12,58.19142900000001,58.464287,57.162856999999995,57.455715000000005,38.475952,155571500.0
7780,2011-10-13,57.854286,58.347141,57.549999,58.347141,39.072906,106546300.0
7781,2011-10-14,59.547142,60.285713,59.324287,60.285713,40.371105,143341800.0
7782,2011-10-17,60.248573,60.957142000000005,59.419998,59.998573,40.17881,171511200.0
7783,2011-10-18,60.251427,60.687141000000004,59.42714300000001,60.32,40.394054,220400600.0
7784,2011-10-19,57.335712,58.345715000000006,56.828571,56.945713,38.134426,276014900.0
7785,2011-10-20,57.14285699999999,57.192856000000006,56.315716,56.472857999999995,37.817776,137317600.0
7786,2011-10-21,56.871429000000006,57.02,55.82143000000001,56.124287,37.584346999999994,155311100.0
7787,2011-10-24,56.597141,58.07143000000001,56.485714,57.967144,38.818436,125534500.0
7788,2011-10-25,57.861427,58.078571,56.76857,56.824287,38.05312,107606800.0
7789,2011-10-26,57.394287,57.507141000000004,56.164288,57.228573,38.323853,114076200.0
7790,2011-10-27,58.222857999999995,58.42856999999999,57.412856999999995,57.812858999999996,38.715115000000004,123666200.0
7791,2011-10-28,57.57143000000001,58.049999,57.501427,57.849998,38.740002000000004,80710700.0
7792,2011-10-31,57.48857099999999,58.475716000000006,57.292857999999995,57.825714000000005,38.723732,96375300.0
7793,2011-11-01,56.77285799999999,57.07143000000001,56.174285999999995,56.644287,37.932575,132947500.0
7794,2011-11-02,57.155716000000005,57.205715000000005,56.444286,56.77285799999999,38.018681,81837700.0
7795,2011-11-03,57.009997999999996,57.628570999999994,56.48,57.58142900000001,38.560134999999995,110346600.0
7796,2011-11-04,57.432857999999996,57.634285,57.02285799999999,57.17714300000001,38.289402,75557300.0
7797,2011-11-07,57.130001,57.14285699999999,56.59,57.104286,38.240615999999996,67568900.0
7798,2011-11-08,57.458572,58.285713,57.365715,58.032856,38.86245,100110500.0
7799,2011-11-09,56.709998999999996,57.27,56.318573,56.468571,37.814903,139671000.0
7800,2011-11-10,56.718571,56.744285999999995,54.592856999999995,55.031429,36.852505,186188100.0
7801,2011-11-11,55.23,55.528572,54.32285699999999,54.945713,36.795097,163446500.0
7802,2011-11-14,54.78856999999999,55.035713,54.028572,54.18,36.282322,108226300.0
7803,2011-11-15,54.400002,55.64285699999999,54.207142000000005,55.547142,37.197853,107702700.0
7804,2011-11-16,55.60714300000001,55.877143999999994,54.902859,54.967144,36.809441,87302600.0
7805,2011-11-17,54.854286,54.939999,53.64285699999999,53.915714,36.10535,119975100.0
7806,2011-11-18,54.131428,54.284286,53.554287,53.562858999999996,35.869057,92984500.0
7807,2011-11-21,52.914288,53.097141,52.272858,52.715714,35.30175,111995100.0
7808,2011-11-22,53.00285699999999,53.990002000000004,52.991428000000006,53.787144,36.019241,102255300.0
7809,2011-11-23,53.501427,53.69142900000001,52.411429999999996,52.427143,35.108498,107067800.0
7810,2011-11-25,52.631428,53.021427,51.902859,51.938572,34.781326,63690200.0
7811,2011-11-28,53.192856000000006,53.817142000000004,52.904284999999994,53.73143,35.981945,86603300.0
7812,2011-11-29,53.69142900000001,54.118572,52.885715000000005,53.314285,35.702591,93963800.0
7813,2011-11-30,54.470001,54.611427,54.042857999999995,54.599998,36.563590999999995,101484600.0
7814,2011-12-01,54.648571,55.57143000000001,54.39285699999999,55.41857099999999,37.111763,96795300.0
7815,2011-12-02,55.689999,56.232856999999996,55.51142900000001,55.671429,37.281086,94763900.0
7816,2011-12-05,56.212856,56.630001,55.77,56.144287,37.597752,89302500.0
7817,2011-12-06,56.07285699999999,56.375713,55.625713,55.849998,37.400673,70899500.0
7818,2011-12-07,55.704285,55.848572,55.251427,55.584286,37.222733000000005,76186600.0
7819,2011-12-08,55.921429,56.5,55.74714300000001,55.80857099999999,37.372921000000005,94089100.0
7820,2011-12-09,56.121429000000006,56.291428,55.861427,56.23143,37.656101,74248300.0
7821,2011-12-12,55.954285,56.271427,55.635715000000005,55.97714200000001,37.485806,75266800.0
7822,2011-12-13,56.14285699999999,56.485714,55.299999,55.544284999999995,37.195938,84732200.0
7823,2011-12-14,55.242858999999996,55.34,53.954285,54.312858999999996,36.371307,101721900.0
7824,2011-12-15,54.76142900000001,54.82,54.044284999999995,54.134285,36.251717,64050000.0
7825,2011-12-16,54.337143000000005,54.878570999999994,54.224284999999995,54.431427,36.450699,105369600.0
7826,2011-12-19,54.638573,54.978573,54.354286,54.601429,36.564545,58882600.0
7827,2011-12-20,55.394287,56.585712,55.32285699999999,56.564285,37.878994,84303800.0
7828,2011-12-21,56.669998,56.757141000000004,56.001427,56.635715000000005,37.926834,65737000.0
7829,2011-12-22,56.714287,57.01857,56.585712,56.935715,38.127724,50589700.0
7830,2011-12-23,57.098572,57.655716000000005,57.07,57.618572,38.585011,67349800.0
7831,2011-12-27,57.585712,58.44142900000001,57.574287,58.075714000000005,38.891148,66269000.0
7832,2011-12-28,58.127143999999994,58.32143000000001,57.334286,57.52,38.519012,57165500.0
7833,2011-12-29,57.628570999999994,57.950001,57.215714,57.874287,38.756252,53994500.0
7834,2011-12-30,57.644287,58.040001000000004,57.64143000000001,57.85714300000001,38.744774,44915500.0
7835,2012-01-03,58.485714,58.92856999999999,58.42856999999999,58.74714300000001,39.340778,75555200.0
7836,2012-01-04,58.57143000000001,59.240002000000004,58.468571,59.062858999999996,39.552203999999996,65005500.0
7837,2012-01-05,59.278572,59.792857999999995,58.952858,59.718571,39.991306,67817400.0
7838,2012-01-06,59.967144,60.39285699999999,59.888573,60.342856999999995,40.409378000000004,79573200.0
7839,2012-01-09,60.785713,61.10714300000001,60.192856000000006,60.24714300000001,40.345268,98506100.0
7840,2012-01-10,60.844283999999995,60.85714300000001,60.214287,60.462856,40.489719,64549100.0
7841,2012-01-11,60.382858,60.407143000000005,59.901428,60.364284999999995,40.423721,53771200.0
7842,2012-01-12,60.325714000000005,60.414288,59.82143000000001,60.19857,40.312744,53146800.0
7843,2012-01-13,59.957142000000005,60.064285,59.80857099999999,59.972857999999995,40.161602,56505400.0
7844,2012-01-17,60.599998,60.855713,60.422855000000006,60.671429,40.629402,60724300.0
7845,2012-01-18,60.994285999999995,61.352856,60.900002,61.30143,41.051285,69197800.0
7846,2012-01-19,61.450001,61.624287,60.93,61.10714300000001,40.921184999999994,65434600.0
7847,2012-01-20,61.07,61.07143000000001,59.964287,60.042857999999995,40.208473,103493600.0
7848,2012-01-23,60.381428,61.207142000000005,60.328571,61.05857099999999,40.888649,76515600.0
7849,2012-01-24,60.728573,60.728573,59.935715,60.05857099999999,40.218994,136909500.0
7850,2012-01-25,64.91999799999999,64.921425,63.389998999999996,63.80857099999999,42.730225,239578500.0
7851,2012-01-26,64.05143000000001,64.112854,63.305714,63.51857,42.536026,80996300.0
7852,2012-01-27,63.47714200000001,64.068573,63.395714,63.897144,42.789543,74927300.0
7853,2012-01-30,63.672855000000006,64.842857,63.627143999999994,64.715714,43.3377,94835300.0
7854,2012-01-31,65.084282,65.46285999999999,64.724289,65.211426,43.669674,97920900.0
7855,2012-02-01,65.487144,65.57,65.078575,65.16999799999999,43.641921999999994,67511500.0
7856,2012-02-02,65.128571,65.309998,64.854286,65.017143,43.539558,46699100.0
7857,2012-02-03,65.328575,65.714287,65.08000200000001,65.668571,43.975792,71649900.0
7858,2012-02-06,65.482857,66.425713,65.457146,66.281425,44.386208,62353200.0
7859,2012-02-07,66.464287,67.10714,66.36856800000001,66.975716,44.851151,79055900.0
7860,2012-02-08,67.214287,68.112854,67.099998,68.097145,45.602119,101972500.0
7861,2012-02-09,68.68,70.964287,68.65142800000001,70.45285799999999,47.179665,221053700.0
7862,2012-02-10,70.137146,71.08856999999999,69.792854,70.488571,47.203571000000004,157825500.0
7863,2012-02-13,71.361427,71.975716,71.012856,71.800003,48.081790999999996,129304000.0
7864,2012-02-14,72.094284,72.794289,71.714287,72.779999,48.738052,115099600.0
7865,2012-02-15,73.465714,75.184288,70.98428299999999,71.095711,47.610149,376530000.0
7866,2012-02-16,70.214287,72.127144,69.51857,71.744286,48.044491,236138000.0
7867,2012-02-17,71.872856,72.538574,71.471428,71.73143,48.03587,133951300.0
7868,2012-02-21,72.41143000000001,73.550003,72.017143,73.550003,49.2537,151398800.0
7869,2012-02-22,73.29714200000001,73.641426,72.724289,73.291428,49.08054,120825600.0
7870,2012-02-23,73.58285500000001,73.975716,72.785713,73.769997,49.401031,142006900.0
7871,2012-02-24,74.238571,74.699997,74.091431,74.629997,49.976936,103768000.0
7872,2012-02-27,74.47285500000001,75.5,73.754288,75.108574,50.297424,136895500.0
7873,2012-02-28,75.422859,76.487144,75.121429,76.487144,51.220608,150096800.0
7874,2012-02-29,77.36571500000001,78.230003,76.528572,77.49143199999999,51.893127,238002800.0
7875,2012-03-01,78.309998,78.315712,76.96714,77.781425,52.087334000000006,170817500.0
7876,2012-03-02,77.748573,78.114288,77.502853,77.882858,52.155243,107928100.0
7877,2012-03-05,77.91714499999999,78.211426,75.14286,76.165718,51.005344,202281100.0
7878,2012-03-06,74.808571,76.24143199999999,73.745712,75.751427,50.727905,202559700.0
7879,2012-03-07,76.685715,76.825714,74.757141,75.812859,50.769051,199630200.0
7880,2012-03-08,76.38428499999999,77.57,76.017143,77.427139,51.850079,129114300.0
7881,2012-03-09,77.744286,78.248573,77.58714300000001,77.88143199999999,52.154297,104729800.0
7882,2012-03-12,78.425713,78.85714,78.14286,78.85714,52.80769300000001,101820600.0
7883,2012-03-13,79.648575,81.168571,79.39286,81.157143,54.347927,172713800.0
7884,2012-03-14,82.578575,84.959999,82.199997,84.225716,56.402824,354711000.0
7885,2012-03-15,85.658569,85.715714,82.650002,83.65142800000001,56.018260999999995,289929500.0
7886,2012-03-16,83.531425,84.171425,82.571426,83.652855,56.019199,206371900.0
7887,2012-03-19,85.48143,85.96714,84.150002,85.871429,57.504902,225309000.0
7888,2012-03-20,85.644287,86.699997,84.497147,86.565712,57.96983,204165500.0
7889,2012-03-21,86.105713,87.092857,85.915718,86.071426,57.638836,161010500.0
7890,2012-03-22,85.397141,86.35714,85.075714,85.620003,57.336535999999995,155967700.0
7891,2012-03-23,85.784286,85.971428,84.914284,85.150002,57.021793,107622200.0
7892,2012-03-26,85.684288,86.735718,85.03714000000001,86.711426,58.067417000000006,148935500.0
7893,2012-03-27,86.597145,88.040001,86.58000200000001,87.78286,58.784907999999994,151782400.0
7894,2012-03-28,88.339996,88.778572,87.187141,88.23143,59.085312,163865100.0
7895,2012-03-29,87.540001,88.08000200000001,86.747147,87.122856,58.342921999999994,152059600.0
7896,2012-03-30,86.96714,87.22285500000001,85.41999799999999,85.650002,57.35661700000001,182759500.0
7897,2012-04-02,85.975716,88.395714,85.76857,88.37571700000001,59.181931000000006,149587900.0
7898,2012-04-03,89.614288,90.315712,88.93,89.902855,60.204613,208639900.0
7899,2012-04-04,89.192856,89.408569,88.14286,89.187141,59.725322999999996,143245200.0
7900,2012-04-05,89.568573,90.665718,89.057144,90.525711,60.621704,160324500.0
7901,2012-04-09,89.447144,91.405716,89.328575,90.889999,60.86565,149384200.0
7902,2012-04-10,91.418571,92.0,89.428574,89.77714499999999,60.120422,222431300.0
7903,2012-04-11,90.885712,90.98143,89.048569,89.457146,59.906113,174153700.0
7904,2012-04-12,89.285713,90.190002,88.64286,88.96714,59.577976,153584200.0
7905,2012-04-13,89.158569,89.242859,86.215714,86.461426,57.90000500000001,214911200.0
7906,2012-04-16,87.15142800000001,87.182854,82.60714,82.87571700000001,55.498794999999994,262696700.0
7907,2012-04-17,82.705711,87.14286,81.701431,87.099998,58.327625,256382000.0
7908,2012-04-18,87.674286,88.60714,86.101425,86.905716,58.197529,238632800.0
7909,2012-04-19,85.745712,86.389999,83.502853,83.91999799999999,56.198119999999996,208679800.0
7910,2012-04-20,84.482857,84.945717,81.488571,81.854286,54.814762,257746300.0
7911,2012-04-23,81.51571700000001,82.38143199999999,79.517143,81.671425,54.692303,241632300.0
7912,2012-04-24,80.372856,81.09857199999999,79.285713,80.040001,53.599807999999996,269037300.0
7913,2012-04-25,87.94856999999999,88.285713,86.571426,87.14286,58.356327,226444400.0
7914,2012-04-26,87.752853,87.812859,86.01857,86.814285,58.136314,134017100.0
7915,2012-04-27,86.438568,86.597145,85.785713,86.14286,57.686665000000005,101680600.0
7916,2012-04-30,85.400002,85.485718,83.285713,83.425713,55.867096,126536200.0
7917,2012-05-01,83.557144,85.251427,83.03286,83.16143000000001,55.690109,152749800.0
7918,2012-05-02,82.891426,83.914284,82.694283,83.711426,56.058426000000004,106847300.0
7919,2012-05-03,84.35714,84.485718,82.900002,83.117142,55.660465,97637400.0
7920,2012-05-04,82.440002,82.622856,80.738571,80.75,54.075279,132498100.0
7921,2012-05-07,80.214287,81.824287,80.175713,81.354286,54.479942,115029600.0
7922,2012-05-08,81.36856800000001,81.64286,79.818573,81.168571,54.355568000000005,124313000.0
7923,2012-05-09,80.528572,81.997147,80.121429,81.311432,54.451232999999995,120176000.0
7924,2012-05-10,82.08285500000001,82.26857,81.205711,81.502853,54.579418000000004,83300000.0
7925,2012-05-11,80.714287,82.067146,80.621429,80.958572,54.214946999999995,99886500.0
7926,2012-05-14,80.367142,81.072861,79.657143,79.745712,53.402737,88156600.0
7927,2012-05-15,80.207146,80.459999,78.821426,79.024284,52.91963199999999,119084000.0
7928,2012-05-16,79.150002,79.555717,77.291428,78.011429,52.241347999999995,140224000.0
7929,2012-05-17,77.90142800000001,78.214287,75.73143,75.73143,50.714523,179305000.0
7930,2012-05-18,76.279999,77.629997,74.597145,75.76857,50.739395,183073100.0
7931,2012-05-21,76.35714,80.220001,76.292854,80.182854,53.69548399999999,157776500.0
7932,2012-05-22,81.364288,81.982857,78.940002,79.567146,53.283173,173717600.0
7933,2012-05-23,79.64286,81.828575,79.03286,81.50856800000001,54.583275,146224400.0
7934,2012-05-24,82.267143,82.35714,80.175713,80.760002,54.081974,124057500.0
7935,2012-05-25,80.655716,80.835716,79.781425,80.327141,53.792103000000004,82126800.0
7936,2012-05-29,81.557144,82.0,80.75856800000001,81.752853,54.746853,95127200.0
7937,2012-05-30,81.314285,82.855713,80.937141,82.738571,55.406948,132357400.0
7938,2012-05-31,82.96285999999999,83.071426,81.637146,82.53286,55.269192000000004,122918600.0
7939,2012-06-01,81.308571,81.807144,80.074287,80.141426,53.66772099999999,130246900.0
7940,2012-06-04,80.214287,81.071426,78.35714,80.612854,53.983429,139248900.0
7941,2012-06-05,80.181427,80.924286,79.761429,80.404289,53.843765000000005,97053600.0
7942,2012-06-06,81.110001,81.978569,80.785713,81.637146,54.669357,100363900.0
7943,2012-06-07,82.470001,82.474289,81.5,81.674286,54.694237,94941700.0
7944,2012-06-08,81.657143,82.940002,81.285713,82.902855,55.51695600000001,86879100.0
7945,2012-06-11,83.959999,84.071426,81.51857,81.595711,54.641617000000004,147816200.0
7946,2012-06-12,82.065712,82.37428299999999,80.957146,82.308571,55.118995999999996,108845100.0
7947,2012-06-13,82.074287,82.639999,81.482857,81.737144,54.73631999999999,73395000.0
7948,2012-06-14,81.605713,81.928574,81.03714000000001,81.647141,54.676064000000004,86393300.0
7949,2012-06-15,81.571426,82.08856999999999,81.364288,82.01857,54.924778,83813800.0
7950,2012-06-18,81.565712,83.98428299999999,81.48143,83.682854,56.039288,110103000.0
7951,2012-06-19,83.342857,84.285713,83.300003,83.915718,56.195232,90351100.0
7952,2012-06-20,84.029999,84.178574,82.971428,83.677139,56.035472999999996,89735800.0
7953,2012-06-21,83.63428499999999,84.031425,82.49143199999999,82.524284,55.263435,81587800.0
7954,2012-06-22,82.720001,83.16999799999999,82.20285799999999,83.157143,55.687241,71117900.0
7955,2012-06-25,82.471428,82.828575,81.48143,81.538574,54.603352,76095600.0
7956,2012-06-26,81.61856800000001,82.07,81.04714200000001,81.718575,54.723888,69134100.0
7957,2012-06-27,82.14286,82.391426,81.70285799999999,82.071426,54.960175,50749300.0
7958,2012-06-28,81.66714499999999,82.0,80.80143000000001,81.292854,54.438801,70709100.0
7959,2012-06-29,82.571426,83.428574,82.035713,83.428574,55.868995999999996,105375200.0
7960,2012-07-02,83.53286,84.781425,83.371429,84.645714,56.684093000000004,100023000.0
7961,2012-07-03,84.982857,85.714287,84.85714,85.629997,57.343227,60428200.0
7962,2012-07-05,85.794289,87.762856,85.664284,87.13428499999999,58.350581999999996,121095800.0
7963,2012-07-06,86.727142,86.91999799999999,85.940002,86.554283,57.962193000000006,104732600.0
7964,2012-07-09,86.471428,87.699997,86.30143000000001,87.69856999999999,58.728485,94851400.0
7965,2012-07-10,88.281425,88.552856,86.47285500000001,86.887146,58.185085,127989400.0
7966,2012-07-11,86.58856999999999,86.808571,85.317146,86.347145,57.823471,117330500.0
7967,2012-07-12,85.748573,86.209999,84.668571,85.557144,57.294437,107010400.0
7968,2012-07-13,86.135712,86.74143199999999,85.714287,86.424286,57.875130000000006,77856800.0
7969,2012-07-16,86.445717,87.37428299999999,86.431427,86.701431,58.060726,75315100.0
7970,2012-07-17,87.255714,87.35714,86.164284,86.705711,58.063602,73406200.0
7971,2012-07-18,86.655716,86.905716,86.22285500000001,86.608574,57.998535,63175000.0
7972,2012-07-19,87.325714,87.907143,86.571426,87.760002,58.769611,109215400.0
7973,2012-07-20,87.575714,87.77714499999999,86.242859,86.328575,57.811035,99367800.0
7974,2012-07-23,84.914284,86.557144,83.958572,86.261429,57.766068000000004,121993900.0
7975,2012-07-24,86.76857,87.097145,85.501427,85.845711,57.487686,141283100.0
7976,2012-07-25,82.065712,82.971428,81.428574,82.138573,55.00515,219328200.0
7977,2012-07-26,82.822861,82.914284,81.480003,82.12571700000001,54.996548,101658200.0
7978,2012-07-27,82.144287,83.690002,81.655716,83.594284,55.979977000000005,100984100.0
7979,2012-07-30,84.41714499999999,85.63428499999999,83.974289,85.004288,56.924209999999995,94785600.0
7980,2012-07-31,86.175713,87.385712,86.102859,87.251427,58.429028,115581900.0
7981,2012-08-01,87.987144,88.057144,86.14286,86.687141,58.051155,96125400.0
7982,2012-08-02,86.120003,87.24143199999999,85.75,86.827141,58.144913,83039600.0
7983,2012-08-03,87.66143000000001,88.28286,87.36571500000001,87.957146,58.901623,86230200.0
7984,2012-08-06,88.184288,89.267143,87.894287,88.935715,59.556927,75525800.0
7985,2012-08-07,88.96714,89.285713,88.291428,88.701431,59.400063,72611700.0
7986,2012-08-08,88.48428299999999,89.12571700000001,88.157143,88.55143000000001,59.299603000000005,61176500.0
7987,2012-08-09,88.264282,88.818573,88.257141,88.675713,61.21474499999999,55410600.0
7988,2012-08-10,88.387146,88.822861,88.385712,88.814285,61.31041,48734700.0
7989,2012-08-13,89.055717,90.0,89.035713,90.0,62.128941000000005,69708100.0
7990,2012-08-14,90.267143,91.230003,90.029999,90.24143199999999,62.295586,85042300.0
7991,2012-08-15,90.185715,90.571426,89.678574,90.11856800000001,62.210777,64335600.0
7992,2012-08-16,90.172859,90.965714,90.071426,90.905716,62.754169,63633500.0
7993,2012-08-17,91.428574,92.59857199999999,91.25856800000001,92.58714300000001,63.914894,110690300.0
7994,2012-08-20,92.858574,95.021431,92.842857,95.021431,65.595337,153346200.0
7995,2012-08-21,95.831429,96.41143000000001,92.904289,93.72285500000001,64.698898,203179900.0
7996,2012-08-22,93.488571,95.571426,92.58714300000001,95.552856,65.96219599999999,141330700.0
7997,2012-08-23,95.158569,95.699997,94.449997,94.66143000000001,65.346809,105032200.0
7998,2012-08-24,94.215714,95.639999,93.650002,94.745712,65.404999,109335100.0
7999,2012-08-27,97.141426,97.267143,96.220001,96.525711,66.633759,106752100.0
8000,2012-08-28,96.425713,96.585716,95.809998,96.400002,66.54699699999999,66854200.0
8001,2012-08-29,96.464287,96.809998,96.085716,96.209999,66.415825,50701700.0
8002,2012-08-30,95.805717,95.935715,94.692856,94.83856999999999,65.469116,75674900.0
8003,2012-08-31,95.321426,95.514282,93.89286,95.034286,65.604202,84580300.0
8004,2012-09-04,95.108574,96.44856999999999,94.928574,96.424286,66.563766,91973000.0
8005,2012-09-05,96.510002,96.621429,95.657143,95.747147,66.096298,84093800.0
8006,2012-09-06,96.16714499999999,96.898575,95.828575,96.610001,66.691956,97799100.0
8007,2012-09-07,96.864288,97.497147,96.538574,97.205711,67.103195,82416600.0
8008,2012-09-10,97.207146,97.612854,94.585716,94.677139,65.357651,121999500.0
8009,2012-09-11,95.01571700000001,95.728569,93.785713,94.370003,65.14563000000001,125995800.0
8010,2012-09-12,95.264282,95.699997,93.714287,95.684288,66.052933,178058300.0
8011,2012-09-13,96.767143,97.928574,96.395714,97.568573,67.35367600000001,149590000.0
8012,2012-09-14,98.565712,99.568573,98.269997,98.754288,68.172195,150118500.0
8013,2012-09-17,99.907143,99.971428,99.230003,99.968575,69.010452,99507800.0
8014,2012-09-18,99.982857,100.33285500000001,99.488571,100.272858,69.220528,93375800.0
8015,2012-09-19,100.03714000000001,100.57,99.938568,100.300003,69.23925,81718700.0
8016,2012-09-20,99.879997,100.00856800000001,99.08856999999999,99.814285,68.903931,84142100.0
8017,2012-09-21,100.344284,100.724289,99.908569,100.012856,69.041031,142897300.0
8018,2012-09-24,98.122856,99.302856,97.571426,98.684288,68.123886,159941600.0
8019,2012-09-25,98.322861,98.968575,96.14286,96.220001,66.422737,129697400.0
8020,2012-09-26,95.534286,96.09857199999999,94.457146,95.025711,65.59828900000001,144125800.0
8021,2012-09-27,94.898575,97.45285799999999,94.335716,97.331429,67.18995699999999,148522500.0
8022,2012-09-28,96.964287,97.30143000000001,95.25,95.300003,65.787643,133777700.0
8023,2012-10-01,95.879997,96.678574,93.785713,94.19856999999999,65.027298,135898700.0
8024,2012-10-02,94.544289,95.192856,92.949997,94.47285500000001,65.216637,156998100.0
8025,2012-10-03,94.980003,95.980003,94.66143000000001,95.921425,66.216614,106070300.0
8026,2012-10-04,95.89286,96.321426,95.078575,95.257141,65.758041,92681400.0
8027,2012-10-05,95.028572,95.14286,93.040001,93.227142,64.35668199999999,148501500.0
8028,2012-10-08,92.41143000000001,92.50856800000001,90.872856,91.16714499999999,62.934639000000004,159498500.0
8029,2012-10-09,91.235718,91.498573,89.078575,90.835716,62.705837,209649300.0
8030,2012-10-10,91.391426,92.139999,91.0,91.558571,63.204845,127589000.0
8031,2012-10-11,92.35714,92.457146,89.728569,89.728569,61.941547,136520300.0
8032,2012-10-12,89.937141,90.76857,89.328575,89.958572,62.100322999999996,115003700.0
8033,2012-10-15,90.335716,90.732857,89.121429,90.68,62.598351,108125500.0
8034,2012-10-16,90.767143,92.900002,90.14286,92.827141,64.080566,137442900.0
8035,2012-10-17,92.695717,93.255714,92.0,92.08714300000001,63.569720999999994,97259400.0
8036,2012-10-18,91.370003,91.72285500000001,90.0,90.377144,62.389278000000004,119156100.0
8037,2012-10-19,90.150002,90.252853,87.08856999999999,87.120003,60.140816,186021500.0
8038,2012-10-22,87.488571,90.76857,87.251427,90.575714,62.526371,136682700.0
8039,2012-10-23,90.14286,90.557144,87.385712,87.622856,60.487930000000006,176786400.0
8040,2012-10-24,88.77714499999999,89.507141,87.23428299999999,88.11856800000001,60.830139,139631800.0
8041,2012-10-25,88.571426,88.85714,86.507141,87.077141,60.11122099999999,164081400.0
8042,2012-10-26,87.061432,87.714287,84.428574,86.285713,59.564873,254608200.0
8043,2012-10-31,84.982857,85.994286,83.957146,85.045715,58.708897,127500800.0
8044,2012-11-01,85.459999,86.14286,84.88143199999999,85.220001,58.829189,90324500.0
8045,2012-11-02,85.127144,85.278572,82.10714,82.400002,56.882484,149843400.0
8046,2012-11-05,83.360001,83.96714,82.514282,83.517143,57.653670999999996,132283900.0
8047,2012-11-06,84.318573,84.391426,82.870003,83.264282,57.479122,93729300.0
8048,2012-11-07,81.977142,82.077141,79.39286,79.714287,56.837402000000004,198412200.0
8049,2012-11-08,80.089996,80.318573,76.470001,76.821426,54.774754,264036500.0
8050,2012-11-09,77.20285799999999,79.26857,76.245712,78.15142800000001,55.723068000000005,232478400.0
8051,2012-11-12,79.164284,79.214287,76.949997,77.54714200000001,55.292202,128950500.0
8052,2012-11-13,76.987144,78.639999,76.622856,77.557144,55.29934300000001,133237300.0
8053,2012-11-14,77.928574,78.207146,76.597145,76.697144,54.686142000000004,119292600.0
8054,2012-11-15,76.790001,77.071426,74.660004,75.08856999999999,53.539211,197477700.0
8055,2012-11-16,75.028572,75.714287,72.25,75.382858,53.749039,316723400.0
8056,2012-11-19,77.244286,81.071426,77.12571700000001,80.818573,57.624779000000004,205829400.0
8057,2012-11-20,81.701431,81.707146,79.225716,80.129997,57.133807999999995,160688500.0
8058,2012-11-21,80.60714,81.052856,79.514282,80.242859,57.214291,93250500.0
8059,2012-11-23,81.024284,81.714287,80.371429,81.64286,58.212513,68206600.0
8060,2012-11-26,82.271431,84.285713,81.958572,84.218575,60.049026,157644900.0
8061,2012-11-27,84.221428,84.345711,82.871429,83.540001,59.565189000000004,133332500.0
8062,2012-11-28,82.46714,83.685715,81.751427,83.27714499999999,59.377773,130216100.0
8063,2012-11-29,84.317146,84.89286,83.60714,84.194283,60.031712,128674700.0
8064,2012-11-30,83.827141,84.057144,83.239998,83.611427,59.616116000000005,97829900.0
8065,2012-12-03,84.807144,84.941429,83.64286,83.74143199999999,59.708817,91070000.0
8066,2012-12-04,83.114288,83.114288,81.732857,82.264282,58.655598,139267100.0
8067,2012-12-05,81.272858,81.321426,76.96714,76.970001,54.880699,261159500.0
8068,2012-12-06,75.562859,79.044289,74.089996,78.177139,55.74140500000001,294303100.0
8069,2012-12-07,79.057144,79.314285,75.714287,76.178574,54.316391,196760200.0
